# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 21:07:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/3c/q2s2z4v92bx59zp2nvycr10c0000gn/T/tmpw192n7x9/_a7ex_du.json
# init = 2 (Default)
# random
#   seed = 84732
# output
#   file = /Users/kamilbaradziej/PythonProjects/DataAnalytics/Lab1_Python_review/out/bern_1-20220306220754_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.993755
# Diagonal elements of inverse mass matrix:
# 0.240503
-11.5526,0.92531,0.993755,2,3,0,12.1735,0.618474
-11.3212,0.922614,0.993755,1,3,0,12.2478,0.415667
-11.1835,1,0.993755,1,1,0,11.2918,0.446197
-11.1013,0.999771,0.993755,1,3,0,11.1674,0.481497
-11.1041,0.995184,0.993755,2,7,0,11.1333,0.520739
-11.0911,0.999248,0.993755,1,3,0,11.1093,0.495261
-11.4823,0.903827,0.993755,1,3,0,11.6199,0.609324
-11.3125,1,0.993755,1,1,0,11.4633,0.58275
-11.0939,0.997836,0.993755,2,3,0,11.327,0.510478
-14.8796,0.583515,0.993755,2,3,0,15.1519,0.192884
-13.647,1,0.993755,1,1,0,14.8864,0.238492
-11.5223,1,0.993755,2,7,0,13.1934,0.614627
-11.2619,1,0.993755,1,1,0,11.4665,0.572825
-11.2417,1,0.993755,1,1,0,11.2877,0.568437
-11.4556,0.951797,0.993755,1,1,0,11.4603,0.605627
-11.3849,1,0.993755,1,1,0,11.4912,0.59507
-12.2661,0.909709,0.993755,2,7,0,12.2727,0.315148
-11.0988,0.967969,0.993755,1,3,0,12.4807,0.516209
-11.4013,0.93598,0.993755,1,3,0,11.4458,0.597632
-11.1197,0.99896,0.993755,1,3,0,11.3516,0.530278
-11.5107,0.929358,0.993755,2,3,0,11.6962,0.613126
-12.442,0.938771,0.993755,2,3,0,12.442,0.697135
-11.1941,1,0.993755,2,3,0,12.1788,0.443244
-11.1649,0.977082,0.993755,1,3,0,11.3937,0.548138
-11.0985,0.999803,0.993755,1,3,0,11.1521,0.51596
-11.0985,0.787637,0.993755,1,3,0,12.0903,0.51596
-11.2175,0.964457,0.993755,1,3,0,11.2992,0.437216
-11.3329,0.973521,0.993755,1,1,0,11.3425,0.413589
-11.1736,1,0.993755,1,1,0,11.2965,0.449136
-11.1023,0.999846,0.993755,1,3,0,11.1586,0.480712
-11.2155,0.978384,0.993755,1,3,0,11.2219,0.437698
-11.2115,0.967275,0.993755,1,3,0,11.5162,0.561298
-11.2121,0.967185,0.993755,1,3,0,11.5108,0.43856
-11.0943,0.803027,0.993755,2,3,0,12.6808,0.511064
-11.7132,0.846604,0.993755,1,3,0,11.9651,0.363161
-11.7554,0.990786,0.993755,1,1,0,11.8863,0.358781
-12.0265,0.981098,0.993755,2,3,0,12.1154,0.333845
-11.238,0.965291,0.993755,2,3,0,12.3513,0.432387
-11.0906,0.998802,0.993755,1,3,0,11.2403,0.497415
-11.3292,0.941182,0.993755,1,3,0,11.4082,0.585745
-11.2481,1,0.993755,1,1,0,11.3305,0.569863
-11.278,0.993076,0.993755,1,1,0,11.3078,0.576125
-11.3783,0.977118,0.993755,1,1,0,11.4015,0.594009
-11.2836,0.941211,0.993755,1,3,0,11.9094,0.422763
-11.2316,1,0.993755,1,1,0,11.2932,0.433851
