# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 21:07:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/3c/q2s2z4v92bx59zp2nvycr10c0000gn/T/tmpw192n7x9/_a7ex_du.json
# init = 2 (Default)
# random
#   seed = 84732
# output
#   file = /Users/kamilbaradziej/PythonProjects/DataAnalytics/Lab1_Python_review/out/bern_1-20220306220754_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.963569
# Diagonal elements of inverse mass matrix:
# 0.273293
-11.0962,1,0.963569,1,1,0,11.1041,0.513515
-11.7252,0.840142,0.963569,1,3,0,11.9541,0.361902
-11.7081,1,0.963569,1,1,0,11.8676,0.363694
-11.4362,0.910131,0.963569,1,3,0,12.5982,0.602843
-12.0132,0.872063,0.963569,1,1,0,12.0219,0.66504
-11.1969,0.960884,0.963569,2,3,0,12.3431,0.5575
-11.2482,0.987258,0.963569,1,1,0,11.2647,0.569892
-11.2108,1,0.963569,2,3,0,11.2611,0.561133
-11.0989,0.994161,0.963569,1,3,0,11.2511,0.483694
-11.6257,0.883269,0.963569,1,3,0,11.702,0.372789
-11.3036,0.935541,0.963569,1,3,0,12.2225,0.581088
-14.661,0.474725,0.963569,1,3,0,15.0603,0.800012
-11.0904,1,0.963569,2,3,0,14.2249,0.501679
-11.0906,0.986621,0.963569,2,3,0,11.1701,0.497162
-11.9438,0.802525,0.963569,1,3,0,12.1517,0.34095
-11.4542,1,0.963569,1,1,0,11.8443,0.394571
-13.2041,0.740092,0.963569,1,3,0,13.2392,0.25907
-11.247,0.991482,0.963569,1,3,0,12.8853,0.43038
-11.3058,0.995172,0.963569,2,3,0,11.3327,0.418494
-12.6933,0.860717,0.963569,2,3,0,12.7117,0.713058
-11.6281,1,0.963569,1,1,0,12.4546,0.627487
-11.2579,1,0.963569,1,1,0,11.5389,0.57198
-11.0926,0.996715,0.963569,1,3,0,11.2775,0.491657
-11.3833,0.932556,0.963569,1,3,0,11.4325,0.405196
-11.105,1,0.963569,1,3,0,11.3351,0.478643
-11.5665,0.900569,0.963569,1,3,0,11.6176,0.379806
-11.1008,0.989435,0.963569,2,3,0,11.6359,0.481975
-11.3183,0.955518,0.963569,2,3,0,11.4343,0.416193
-11.2144,1,0.963569,1,1,0,11.3055,0.437978
-11.2058,1,0.963569,2,3,0,11.2393,0.440155
-11.2058,0.32997,0.963569,1,3,0,15.5908,0.440155
-13.1675,0.775764,0.963569,2,3,0,13.2622,0.739099
-14.5609,0.775222,0.963569,1,1,0,14.7132,0.796634
-11.6535,0.988969,0.963569,1,3,0,14.0216,0.630361
-11.0998,0.989781,0.963569,2,3,0,11.7184,0.517144
-11.0904,1,0.963569,1,3,0,11.099,0.501402
-11.094,0.999008,0.963569,1,3,0,11.0954,0.489272
-11.3769,0.948229,0.963569,2,3,0,11.4842,0.406209
-14.7921,0.484657,0.963569,1,3,0,15.1333,0.195684
-12.4701,1,0.963569,2,3,0,14.3429,0.300991
-12.6202,0.989582,0.963569,2,3,0,12.9009,0.291401
-14.3584,0.713492,0.963569,1,1,0,14.4052,0.21045
-11.209,0.974004,0.963569,1,3,0,14.0536,0.43934
-11.4642,0.93877,0.963569,1,1,0,11.4656,0.393158
-11.0904,0.999968,0.963569,1,3,0,11.4579,0.498888
-11.3818,0.951566,0.963569,2,3,0,11.4585,0.405433
-12.0291,0.856818,0.963569,1,1,0,12.0307,0.333628
-11.9338,1,0.963569,1,1,0,12.186,0.341837
-13.1752,0.764067,0.963569,1,1,0,13.1941,0.260514
-11.1787,1,0.963569,2,3,0,12.8023,0.552399
-11.1787,0.10215,0.963569,1,3,0,19.7934,0.552399
-11.7104,0.904028,0.963569,1,3,0,11.7209,0.636548
-11.3925,1,0.963569,1,1,0,11.6563,0.596261
-11.3713,1,0.963569,1,1,0,11.4522,0.592887
-11.3675,1,0.963569,1,1,0,11.4385,0.592259
-11.1677,1,0.963569,1,1,0,11.3179,0.549036
-11.1593,1,0.963569,1,1,0,11.1811,0.546331
-11.0968,0.657337,0.963569,2,3,0,13.8559,0.514136
-11.0924,0.874892,0.963569,2,3,0,11.8956,0.49191
-11.682,0.91183,0.963569,2,3,0,11.7911,0.633502
-11.3057,1,0.963569,1,1,0,11.596,0.581485
-11.1738,1,0.963569,1,1,0,11.2761,0.550943
-11.1323,1,0.963569,1,1,0,11.1672,0.536173
-11.6527,0.937272,0.963569,2,3,0,11.6812,0.369736
-11.0913,0.999374,0.963569,1,3,0,11.6296,0.494586
-11.0969,0.998121,0.963569,1,3,0,11.1018,0.514284
-11.0977,0.963303,0.963569,2,3,0,11.3233,0.484834
-11.1062,0.99785,0.963569,1,1,0,11.1068,0.477749
-11.9716,0.779228,0.963569,1,3,0,12.338,0.661486
-12.3849,0.912228,0.963569,1,1,0,12.505,0.693267
-11.1688,0.967995,0.963569,2,3,0,12.6316,0.549377
-11.394,0.935662,0.963569,2,3,0,11.6886,0.596499
-11.4688,0.910097,0.963569,1,3,0,12.2008,0.392518
-12.3639,0.810893,0.963569,1,1,0,12.3645,0.308185
-11.1194,0.964528,0.963569,1,3,0,12.6041,0.530088
-11.4652,0.927056,0.963569,2,3,0,11.6827,0.60697
-11.1215,1,0.963569,1,3,0,11.3957,0.531185
-11.124,0.930435,0.963569,2,3,0,11.575,0.467621
-11.5005,0.887734,0.963569,1,3,0,11.7524,0.611776
-11.3431,0.934746,0.963569,1,3,0,12.1307,0.411827
-11.3896,0.908462,0.963569,2,3,0,12.1473,0.595802
-11.2875,1,0.963569,2,3,0,11.3933,0.578
-11.6129,0.923596,0.963569,1,1,0,11.6191,0.625734
-11.1478,0.999904,0.963569,1,3,0,11.5125,0.54229
-11.1375,0.9044,0.963569,2,3,0,11.7911,0.461672
-11.371,0.957639,0.963569,1,3,0,11.3732,0.407173
-11.1763,0.969957,0.963569,1,3,0,11.627,0.551697
-11.1763,0.517331,0.963569,1,3,0,13.6804,0.551697
-11.2116,0.991208,0.963569,1,1,0,11.226,0.561317
-13.0157,0.676892,0.963569,1,3,0,13.1758,0.731248
-12.0793,1,0.963569,2,3,0,12.8779,0.670502
-12.0793,0.904359,0.963569,1,1,0,12.5711,0.670502
-12.7835,0.858621,0.963569,1,1,0,12.8766,0.718374
-11.1322,0.992095,0.963569,1,3,0,12.6066,0.536108
-11.1298,0.98649,0.963569,2,3,0,11.244,0.464951
-11.736,0.828489,0.963569,1,3,0,12.1,0.639224
-11.1449,0.999653,0.963569,1,3,0,11.6188,0.541227
-11.1745,0.992578,0.963569,1,1,0,11.1826,0.551156
-11.1692,1,0.963569,1,1,0,11.1918,0.549504
-11.1364,1,0.963569,1,1,0,11.1666,0.537886
-11.2122,0.965747,0.963569,1,3,0,11.3604,0.438522
-11.8376,0.938705,0.963569,2,3,0,11.844,0.64931
-11.4071,1,0.963569,2,3,0,11.7493,0.598517
-11.107,0.987498,0.963569,1,3,0,11.4958,0.477234
-11.1086,0.986976,0.963569,2,3,0,11.1973,0.523892
-11.0906,1,0.963569,1,3,0,11.1068,0.502517
-11.0956,0.810036,0.963569,2,3,0,12.3537,0.512832
-11.095,0.995667,0.963569,2,3,0,11.1249,0.487995
-11.2969,0.961105,0.963569,2,3,0,11.3849,0.420173
-11.3385,0.940408,0.963569,1,3,0,11.8268,0.587378
-11.2103,0.964909,0.963569,1,3,0,11.6539,0.439017
-11.2533,0.86273,0.963569,2,3,0,12.1979,0.571005
-11.5221,0.912601,0.963569,2,3,0,12.0109,0.614603
-11.5808,0.995343,0.963569,2,3,0,11.6731,0.621928
-13.5804,0.687415,0.963569,2,3,0,14.9407,0.758589
-15.9866,0.668844,0.963569,1,1,0,16.0548,0.838286
-11.3288,1,0.963569,2,3,0,14.9951,0.414313
-11.2671,0.876817,0.963569,2,3,0,12.3097,0.573914
-11.0988,0.993167,0.963569,1,3,0,11.3133,0.483728
-11.1001,0.98278,0.963569,2,3,0,11.2081,0.51745
-11.0993,0.997516,0.963569,2,3,0,11.1218,0.483272
-12.2889,0.817145,0.963569,2,3,0,12.627,0.313493
-12.4036,0.975438,0.963569,1,1,0,12.6551,0.305457
-11.224,0.997657,0.963569,1,3,0,12.1709,0.435645
-11.8807,0.856823,0.963569,2,3,0,12.4416,0.346647
-11.099,0.998505,0.963569,1,3,0,11.8117,0.483565
-11.1,0.965326,0.963569,2,3,0,11.3147,0.517359
-11.24,0.970627,0.963569,1,3,0,11.2486,0.56806
-11.2852,0.988837,0.963569,1,1,0,11.3129,0.577552
-11.6512,0.891702,0.963569,2,3,0,12.2389,0.630098
-12.2673,0.867923,0.963569,1,1,0,12.3014,0.684937
-11.128,0.996739,0.963569,1,3,0,12.1181,0.534251
-11.1955,0.970294,0.963569,1,3,0,11.3194,0.442871
-11.3319,0.966628,0.963569,1,1,0,11.3381,0.413779
-11.0912,0.997596,0.963569,1,3,0,11.3448,0.50527
-11.3235,0.940329,0.963569,1,3,0,11.3957,0.415254
-11.5244,0.952179,0.963569,1,1,0,11.5472,0.385103
-11.0937,0.999883,0.963569,1,3,0,11.4889,0.489795
-11.3594,0.929617,0.963569,1,3,0,11.4584,0.590935
-12.5674,0.632062,0.963569,1,3,0,13.9045,0.294701
-11.917,1,0.963569,1,1,0,12.4963,0.343343
-12.1354,0.951831,0.963569,1,1,0,12.2821,0.325029
-11.9681,0.887976,0.963569,2,3,0,13.6648,0.338822
-11.2016,1,0.963569,2,3,0,11.7956,0.558752
-11.5043,0.927808,0.963569,1,1,0,11.5044,0.612279
-12.4218,0.794962,0.963569,2,3,0,13.5302,0.695777
-12.8384,0.916267,0.963569,1,1,0,13.0465,0.721519
-13.5561,0.868674,0.963569,1,1,0,13.7781,0.757508
-12.2693,1,0.963569,1,1,0,13.3412,0.685082
-11.2569,0.998762,0.963569,1,3,0,12.0486,0.571767
-11.3802,0.970019,0.963569,1,1,0,11.3993,0.594308
-11.2227,1,0.963569,1,1,0,11.3501,0.564056
-11.1251,1,0.963569,1,1,0,11.1982,0.532926
-11.1229,0.98013,0.963569,2,3,0,11.2701,0.468121
-11.095,0.997581,0.963569,1,3,0,11.1403,0.512107
-11.1172,0.997735,0.963569,2,3,0,11.1175,0.471049
-12.0104,0.835369,0.963569,2,3,0,12.4386,0.664801
-11.366,1,0.963569,1,1,0,11.8571,0.592013
-11.366,0.54202,0.963569,1,3,0,14.1573,0.592013
-11.2566,0.831813,0.963569,2,3,0,12.6904,0.428305
-11.2172,1,0.963569,1,1,0,11.2701,0.437298
-11.2181,0.968508,0.963569,2,3,0,11.5116,0.562935
-11.7651,0.907863,0.963569,1,3,0,11.7687,0.642197
-11.1714,1,0.963569,2,3,0,11.6331,0.449799
-11.1008,0.99444,0.963569,1,3,0,11.2116,0.518058
-11.5346,0.904894,0.963569,1,3,0,11.5884,0.616202
-13.6165,0.443939,0.963569,1,3,0,15.9963,0.239823
-11.2707,1,0.963569,2,3,0,13.1267,0.574651
-11.3831,0.990886,0.963569,2,3,0,11.4067,0.594779
-11.8468,0.894752,0.963569,1,1,0,11.8561,0.650182
-11.5843,1,0.963569,2,3,0,11.8521,0.622349
-11.5843,0.814227,0.963569,1,1,0,12.2788,0.622349
-11.3696,0.926412,0.963569,1,3,0,12.2977,0.407392
-11.2806,1,0.963569,1,1,0,11.3771,0.42336
-11.2588,1,0.963569,1,1,0,11.3123,0.427818
-11.3951,0.777875,0.963569,2,3,0,12.9086,0.596659
-11.0945,0.994133,0.963569,1,3,0,11.4322,0.488634
-11.0945,0.716116,0.963569,1,3,0,12.3886,0.488634
-11.7299,0.856195,0.963569,1,3,0,11.8457,0.36141
-11.095,1,0.963569,2,3,0,11.6719,0.512092
-11.4461,0.920427,0.963569,1,3,0,11.4986,0.60427
-11.3131,1,0.963569,1,1,0,11.4433,0.582863
-11.6013,0.932215,0.963569,1,1,0,11.6136,0.624371
-11.3262,1,0.963569,1,1,0,11.5499,0.585224
-11.5159,0.954762,0.963569,1,1,0,11.5406,0.613804
-11.508,1,0.963569,2,3,0,11.6152,0.612766
-11.81,0.930869,0.963569,1,1,0,11.8557,0.646657
-11.3649,1,0.963569,1,1,0,11.7112,0.591842
-12.0505,0.848779,0.963569,1,1,0,12.0509,0.668151
-11.5762,1,0.963569,1,1,0,11.9767,0.621373
-11.4751,1,0.963569,1,1,0,11.6241,0.608344
-11.2737,1,0.963569,1,1,0,11.4392,0.575272
-11.7254,0.828861,0.963569,1,3,0,12.4118,0.361879
-11.1698,0.96739,0.963569,2,3,0,11.9924,0.45031
-11.1685,0.953904,0.963569,2,3,0,11.5153,0.549283
-11.163,0.933702,0.963569,2,3,0,11.6402,0.452475
-11.2892,0.955481,0.963569,2,3,0,11.5261,0.421659
-11.6755,0.887909,0.963569,2,3,0,12.2781,0.367214
-11.091,0.999248,0.963569,1,3,0,11.6563,0.495655
-11.0907,0.984281,0.963569,2,3,0,11.1849,0.503152
-12.1184,0.765839,0.963569,1,3,0,12.3732,0.673634
-13.4088,0.761711,0.963569,1,1,0,13.4426,0.750796
-14.1347,0.87599,0.963569,1,1,0,14.451,0.781295
-12.3423,1,0.963569,2,3,0,13.7929,0.690302
-11.1387,1,0.963569,2,3,0,12.1361,0.461195
-11.129,0.989522,0.963569,2,3,0,11.2316,0.465298
-13.6578,0.532611,0.963569,1,3,0,14.1361,0.238025
-11.0944,1,0.963569,2,3,0,13.4682,0.488769
-11.1761,0.693675,0.963569,2,3,0,13.3058,0.551635
-11.1402,1,0.963569,1,1,0,11.1732,0.539414
-11.1405,0.999942,0.963569,1,1,0,11.153,0.539505
-11.1034,0.994497,0.963569,2,3,0,11.1835,0.520156
-11.3152,0.938137,0.963569,1,3,0,11.4362,0.416761
-11.3152,0.735763,0.963569,1,3,0,12.599,0.416761
-11.0984,0.99266,0.963569,1,3,0,11.3643,0.515854
-13.5177,0.529164,0.963569,1,3,0,14.1073,0.755786
