# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 21:08:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/3c/q2s2z4v92bx59zp2nvycr10c0000gn/T/tmpw192n7x9/1mtvm5gg.json
# init = 2 (Default)
# random
#   seed = 48145
# output
#   file = /Users/kamilbaradziej/PythonProjects/DataAnalytics/Lab1_Python_review/out/bern_1-20220306220808_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.855686
# Diagonal elements of inverse mass matrix:
# 0.286042
-11.1223,0.969631,0.855686,1,3,0,13.0913,0.468425
-11.171,0.976633,0.855686,1,3,0,11.3126,0.55008
-12.0882,0.903198,0.855686,2,3,0,12.0884,0.328778
-12.6545,0.903236,0.855686,1,1,0,12.7219,0.289289
-13.7031,0.842124,0.855686,1,1,0,13.7694,0.236077
-13.0732,1,0.855686,1,1,0,13.7965,0.265734
-12.0182,1,0.855686,1,1,0,12.8946,0.33454
-12.9598,0.830117,0.855686,2,3,0,14.1921,0.271752
-12.9598,0.821046,0.855686,1,1,0,14.0936,0.271752
-11.781,0.947394,0.855686,2,3,0,13.7315,0.356201
-12.0119,0.985713,0.855686,2,3,0,12.0918,0.335067
-12.0395,0.999277,0.855686,2,7,0,12.0508,0.667236
-11.1901,0.909911,0.855686,1,3,0,12.8189,0.444349
-11.1272,0.980796,0.855686,1,3,0,11.3457,0.533898
-11.1272,0.785877,0.855686,1,3,0,12.3499,0.533898
-11.2198,0.981005,0.855686,2,3,0,11.3017,0.563353
-11.0922,0.887426,0.855686,2,3,0,12.1171,0.507576
-11.3979,0.935119,0.855686,1,3,0,11.4938,0.597103
-11.2237,0.947794,0.855686,1,3,0,11.9309,0.435714
-11.142,1,0.855686,1,1,0,11.207,0.459885
-11.9068,0.869253,0.855686,1,3,0,12.0251,0.34426
-12.8185,0.847115,0.855686,1,1,0,12.8293,0.279616
-11.8404,1,0.855686,1,1,0,12.6429,0.350422
-11.7316,1,0.855686,1,1,0,11.9183,0.361232
-11.7541,0.995665,0.855686,1,1,0,11.8764,0.358916
-11.6971,1,0.855686,1,1,0,11.8489,0.364872
-11.1902,0.923274,0.855686,2,3,0,12.5433,0.55568
-11.0919,0.994704,0.855686,1,3,0,11.2291,0.493077
-11.3517,0.821192,0.855686,2,3,0,12.4672,0.589635
-11.3455,1,0.855686,1,1,0,11.4012,0.588594
-11.7697,0.918803,0.855686,1,1,0,11.77,0.642667
-12.4929,0.873846,0.855686,1,1,0,12.5057,0.700503
-13.6286,0.827295,0.855686,1,1,0,13.6689,0.760709
-12.4969,1,0.855686,1,1,0,13.4809,0.700766
-11.1545,0.999854,0.855686,2,3,0,12.4881,0.544676
-11.1137,0.987674,0.855686,1,3,0,11.2536,0.473006
-11.1137,0.607704,0.855686,1,3,0,13.6622,0.473006
-11.529,0.882574,0.855686,1,3,0,11.8829,0.615495
-11.3067,1,0.855686,1,1,0,11.4908,0.58168
-11.121,0.994572,0.855686,2,3,0,11.3575,0.530907
-12.3962,0.84501,0.855686,2,3,0,12.597,0.69404
-12.3962,0.99074,0.855686,1,1,0,12.6752,0.69404
-11.575,1,0.855686,1,1,0,12.2391,0.621229
-11.2493,0.906482,0.855686,2,7,0,12.2882,0.429862
-11.1702,0.968988,0.855686,1,3,0,11.5502,0.549839
-11.5251,0.865464,0.855686,2,3,0,12.2561,0.385003
-11.1131,0.997577,0.855686,2,3,0,11.5462,0.47334
-11.313,0.893188,0.855686,2,3,0,11.9261,0.582841
-11.1346,0.788969,0.855686,2,3,0,13.1507,0.53712
-11.1346,0.93647,0.855686,1,3,0,11.4807,0.53712
-12.0162,0.903215,0.855686,2,3,0,12.0215,0.334712
-11.0985,0.959434,0.855686,1,3,0,12.3501,0.515958
-12.792,0.802759,0.855686,2,3,0,12.9514,0.718863
-12.3655,1,0.855686,1,1,0,12.8517,0.691927
-12.023,1,0.855686,1,1,0,12.4002,0.665862
-12.1678,0.908962,0.855686,2,3,0,13.3582,0.677482
-11.1848,0.991126,0.855686,1,3,0,12.0891,0.554176
-11.0994,0.999272,0.855686,1,3,0,11.1755,0.516791
-11.0994,0.684368,0.855686,1,3,0,12.9985,0.516791
-11.1326,0.993707,0.855686,2,3,0,11.1555,0.536272
-11.0906,0.964219,0.855686,2,3,0,11.403,0.497528
-11.1418,0.988727,0.855686,1,3,0,11.1585,0.459966
-11.1282,1,0.855686,1,1,0,11.1436,0.465645
-11.1521,0.99504,0.855686,1,1,0,11.1551,0.456161
-11.2677,0.976358,0.855686,1,1,0,11.2677,0.425965
-11.1369,0.976119,0.855686,2,3,0,11.5188,0.538085
-11.0908,0.997762,0.855686,1,3,0,11.1533,0.496076
-11.3887,0.929359,0.855686,1,3,0,11.5295,0.595668
-11.3359,1,0.855686,1,1,0,11.4148,0.586923
-11.1072,0.978572,0.855686,1,3,0,11.4982,0.477039
-11.404,0.945911,0.855686,1,3,0,11.4515,0.401968
-11.5475,0.856527,0.855686,1,3,0,12.6521,0.61784
-11.7122,0.595492,0.855686,2,3,0,16.0334,0.636736
-11.7892,0.985258,0.855686,1,1,0,11.8926,0.644611
-11.4142,1,0.855686,1,1,0,11.7211,0.599585
-11.2059,0.931627,0.855686,2,7,0,11.9126,0.440127
-11.1205,0.98231,0.855686,2,3,0,11.3829,0.530642
-13.0599,0.785665,0.855686,2,3,0,13.0949,0.266426
-11.5419,0.964143,0.855686,2,3,0,13.5266,0.382867
-11.0912,0.830733,0.855686,2,3,0,13.0613,0.505163
-11.1668,0.980565,0.855686,1,3,0,11.21,0.451246
-11.6811,0.834198,0.855686,1,3,0,12.324,0.633395
-11.0939,0.975609,0.855686,1,3,0,11.8734,0.489422
-11.1152,0.947529,0.855686,2,3,0,11.4771,0.472138
-11.1184,0.999778,0.855686,2,3,0,11.1228,0.470409
-11.092,0.997667,0.855686,1,3,0,11.1356,0.507135
-11.2677,0.95561,0.855686,1,3,0,11.366,0.425959
-11.2796,0.999654,0.855686,2,7,0,11.2799,0.576457
-11.3357,0.988636,0.855686,1,1,0,11.3609,0.586893
-11.3437,0.917512,0.855686,1,3,0,12.0927,0.411715
-11.7428,0.923365,0.855686,1,1,0,11.7434,0.360075
-11.0917,1,0.855686,2,3,0,11.675,0.493506
-11.232,0.970396,0.855686,1,3,0,11.272,0.433772
-11.1628,1,0.855686,1,1,0,11.2206,0.452532
-11.7137,0.789656,0.855686,2,3,0,12.865,0.636893
-11.199,0.984393,0.855686,2,3,0,11.8724,0.558075
-11.1703,1,0.855686,1,1,0,11.2028,0.549845
-11.1336,1,0.855686,1,1,0,11.1649,0.536726
-11.6284,0.91642,0.855686,1,3,0,11.6901,0.627514
-12.0855,0.916088,0.855686,1,1,0,12.1072,0.671004
-11.7455,1,0.855686,1,1,0,12.0748,0.640204
-11.3464,1,0.855686,1,1,0,11.6665,0.588745
-11.5585,0.958306,0.855686,1,1,0,11.571,0.619204
-12.2449,0.876327,0.855686,1,1,0,12.2464,0.683298
-11.5826,1,0.855686,1,1,0,12.1212,0.622144
-11.6616,0.98463,0.855686,1,1,0,11.7398,0.631261
-11.198,0.93387,0.855686,2,3,0,12.4135,0.442195
-11.198,0.685928,0.855686,1,3,0,13.1718,0.442195
-11.128,1,0.855686,1,1,0,11.1835,0.465739
-11.1423,0.98236,0.855686,1,3,0,11.2698,0.540216
-11.5649,0.935968,0.855686,2,3,0,11.7284,0.619992
-11.4506,1,0.855686,1,1,0,11.5873,0.604914
-11.2179,0.948239,0.855686,1,3,0,12.0031,0.437117
-11.2551,0.992381,0.855686,1,1,0,11.2723,0.428619
-11.307,0.98944,0.855686,1,1,0,11.3283,0.418276
-11.3955,0.901375,0.855686,1,3,0,12.1432,0.596732
-11.5163,0.976102,0.855686,1,1,0,11.5502,0.613853
-11.2784,0.927815,0.855686,1,3,0,12.2658,0.423785
-11.0986,0.844348,0.855686,2,3,0,12.568,0.48398
-11.102,0.998314,0.855686,2,3,0,11.1159,0.480969
-11.1003,1,0.855686,2,3,0,11.1032,0.48242
-11.8672,0.848652,0.855686,1,3,0,12.0865,0.347896
-11.091,0.976387,0.855686,1,3,0,12.0648,0.504465
-11.5105,0.948818,0.855686,2,3,0,11.5376,0.386907
-12.2332,0.698733,0.855686,2,7,0,14.2521,0.682426
-11.8316,1,0.855686,1,1,0,12.2148,0.648736
-11.0904,0.981802,0.855686,1,3,0,11.9893,0.499935
-11.0954,0.992998,0.855686,2,3,0,11.14,0.487421
-11.1076,0.998636,0.855686,2,7,0,11.1083,0.5232
-11.1221,0.990212,0.855686,1,3,0,11.1881,0.468516
-11.7994,0.878077,0.855686,1,3,0,11.9255,0.35438
-11.0995,0.965391,0.855686,1,3,0,12.0745,0.516873
-11.3188,0.863381,0.855686,2,3,0,12.1354,0.416116
-11.4009,0.961115,0.855686,2,3,0,11.7567,0.402443
-11.4009,0.924953,0.855686,1,1,0,11.7204,0.402443
-11.6228,0.956739,0.855686,1,1,0,11.6417,0.37313
-11.1072,0.965755,0.855686,1,3,0,11.8886,0.522908
-11.1068,0.99427,0.855686,1,3,0,11.1567,0.477317
-11.4341,0.939679,0.855686,1,3,0,11.4903,0.397458
-11.6109,0.846499,0.855686,1,3,0,12.8442,0.625499
-11.645,0.993341,0.855686,1,1,0,11.7406,0.629409
-11.7527,0.979302,0.855686,1,1,0,11.8357,0.640947
-11.0904,0.983916,0.855686,1,3,0,11.8886,0.500533
-11.0904,0.598087,0.855686,1,3,0,13.6631,0.500533
-11.9115,0.821366,0.855686,1,3,0,12.2606,0.656161
-11.681,1,0.855686,1,1,0,11.93,0.63339
-12.3525,0.880766,0.855686,1,1,0,12.3617,0.69102
-13.8102,0.782101,0.855686,1,1,0,13.8175,0.768429
-11.4366,0.802115,0.855686,2,7,0,16.4189,0.39709
-11.1609,0.949857,0.855686,2,3,0,11.9577,0.546848
-11.2114,0.989587,0.855686,1,1,0,11.2161,0.561282
-11.3946,0.957871,0.855686,2,3,0,11.624,0.596584
-11.8186,0.919393,0.855686,1,1,0,11.8208,0.647485
-11.5055,1,0.855686,1,1,0,11.7796,0.612439
-11.0982,0.993064,0.855686,1,3,0,11.5215,0.5157
-11.3687,0.968793,0.855686,2,3,0,11.3741,0.407546
-12.0992,0.877781,0.855686,2,3,0,12.6258,0.327897
-11.5079,1,0.855686,1,1,0,11.9865,0.38725
-11.0921,0.991315,0.855686,1,3,0,11.5578,0.492601
-11.0921,0.828901,0.855686,1,3,0,12.0349,0.492601
-11.1135,0.996171,0.855686,1,3,0,11.1161,0.473109
-11.1066,0.926259,0.855686,2,3,0,11.6718,0.477463
-11.2766,0.947038,0.855686,1,3,0,11.4492,0.575846
-12.8479,0.578523,0.855686,1,3,0,14.7319,0.277946
-11.6754,0.995447,0.855686,2,7,0,12.7546,0.632782
-11.1692,0.717199,0.855686,2,3,0,14.4806,0.549507
-11.2357,0.952095,0.855686,1,3,0,11.5387,0.432904
-11.164,1,0.855686,1,1,0,11.2237,0.452149
-11.2119,0.990126,0.855686,1,1,0,11.2174,0.438605
-11.6726,0.83056,0.855686,1,3,0,12.4419,0.632467
-12.5075,0.951456,0.855686,2,3,0,12.5092,0.70146
-12.1368,1,0.855686,1,1,0,12.5507,0.675082
-11.687,1,0.855686,2,3,0,12.081,0.634043
-11.687,0.85836,0.855686,1,1,0,12.3487,0.634043
-11.6063,0.835408,0.855686,1,3,0,13.3346,0.375048
-11.7735,0.96798,0.855686,1,1,0,11.8359,0.356951
-12.1385,0.933427,0.855686,1,1,0,12.1925,0.324785
-11.6566,1,0.855686,2,3,0,12.069,0.369298
-11.1153,0.992772,0.855686,1,3,0,11.6432,0.472079
-11.586,0.778332,0.855686,2,3,0,12.8692,0.622556
-11.6426,0.988968,0.855686,1,1,0,11.7272,0.629132
-11.1062,1,0.855686,2,3,0,11.541,0.477739
-11.1857,0.990478,0.855686,2,7,0,11.1863,0.55441
-11.1271,0.994031,0.855686,2,3,0,11.247,0.533854
-11.2149,0.960561,0.855686,1,3,0,11.4039,0.437854
-11.3045,0.981771,0.855686,1,1,0,11.3126,0.418736
-13.5599,0.730413,0.855686,2,7,0,13.9052,0.24232
-12.9262,1,0.855686,1,1,0,13.6297,0.273587
-11.0914,1,0.855686,2,3,0,12.641,0.505745
-11.1316,0.994429,0.855686,2,3,0,11.14,0.535834
-11.1058,0.991322,0.855686,2,7,0,11.1964,0.478012
-11.3594,0.856567,0.855686,2,3,0,12.2018,0.590928
-11.3625,0.96882,0.855686,2,3,0,11.7526,0.591448
-11.2569,1,0.855686,1,1,0,11.3535,0.571776
-12.0269,0.772325,0.855686,2,3,0,13.2087,0.333808
-12.0269,0.863811,0.855686,1,1,0,12.7245,0.333808
-11.6368,0.806239,0.855686,1,3,0,14.031,0.628477
-11.1122,0.998967,0.855686,2,3,0,11.6454,0.526102
-11.0904,0.976981,0.855686,2,3,0,11.283,0.499876
-11.2033,0.973768,0.855686,1,3,0,11.2496,0.559201
-11.4976,0.891867,0.855686,1,3,0,12.1051,0.388606
-11.7312,0.95509,0.855686,1,1,0,11.7632,0.36127
-11.1252,0.992613,0.855686,1,3,0,11.7055,0.467028
-11.1212,0.989117,0.855686,1,3,0,11.221,0.531033
-11.4825,0.826646,0.855686,2,3,0,12.4742,0.390642
-12.1127,0.884522,0.855686,1,1,0,12.113,0.326822
-12.3874,0.951363,0.855686,1,1,0,12.5142,0.306566
-12.3874,0.817752,0.855686,1,1,0,13.4028,0.306566
-11.8683,1,0.855686,1,1,0,12.3357,0.347799
-11.5248,1,0.855686,1,1,0,11.8225,0.385044
-11.4424,0.879972,0.855686,1,3,0,12.6645,0.603746
-11.4424,0.890817,0.855686,1,1,0,11.9166,0.603746
-11.691,0.95197,0.855686,1,1,0,11.7125,0.634472
-11.1232,0.993088,0.855686,1,3,0,11.6661,0.531998
-11.8358,0.871867,0.855686,1,3,0,11.9701,0.64914
-11.2251,1,0.855686,2,7,0,11.7209,0.435381
-11.0904,0.901558,0.855686,2,3,0,12.0088,0.499249
-12.1743,0.768098,0.855686,1,3,0,12.6563,0.677987
-12.9885,0.866458,0.855686,1,1,0,13.0327,0.729796
-12.3255,0.921721,0.855686,2,3,0,14.3566,0.689121
-11.4055,0.999146,0.855686,2,7,0,12.1907,0.401733
-11.6134,0.959413,0.855686,1,1,0,11.6349,0.374214
-11.6043,1,0.855686,2,7,0,11.6186,0.624726
-11.6968,0.982106,0.855686,1,1,0,11.7757,0.635091
-12.2454,0.90132,0.855686,1,1,0,12.2657,0.68333
-11.4768,0.9977,0.855686,2,7,0,12.1733,0.391416
-12.1797,0.696772,0.855686,1,3,0,14.066,0.678401
-11.6585,0.946944,0.855686,2,3,0,12.9147,0.630912
-12.098,0.919458,0.855686,1,1,0,12.1253,0.672005
-11.5017,1,0.855686,1,1,0,11.9838,0.611938
-11.256,0.934979,0.855686,1,3,0,12.1851,0.42842
-11.2903,0.933947,0.855686,1,3,0,11.8256,0.578552
-12.0391,0.736825,0.855686,1,3,0,13.3192,0.332791
-12.8423,0.865863,0.855686,1,1,0,12.8733,0.27826
-15.0498,0.90354,0.855686,2,3,0,15.0501,0.187596
-13.9332,1,0.855686,1,1,0,15.0898,0.22656
-11.2305,0.966941,0.855686,1,3,0,13.9798,0.434114
-11.1523,1,0.855686,1,1,0,11.2154,0.456095
-11.1207,1,0.855686,2,3,0,11.1467,0.46925
-11.1286,0.984729,0.855686,2,7,0,11.2276,0.534519
-11.112,1,0.855686,1,1,0,11.1265,0.526019
-11.112,0.868126,0.855686,1,3,0,11.8727,0.526019
-11.112,0.915332,0.855686,1,3,0,11.6019,0.526019
-11.1226,0.997801,0.855686,1,1,0,11.1248,0.531708
-11.4439,0.945961,0.855686,1,3,0,11.4787,0.60396
-11.5256,0.983829,0.855686,1,1,0,11.5766,0.615062
-11.2794,1,0.855686,1,1,0,11.4783,0.576412
-11.26,0.930583,0.855686,2,7,0,11.8065,0.427576
-11.1074,1,0.855686,2,3,0,11.2282,0.52305
-11.1349,0.994271,0.855686,1,1,0,11.135,0.537255
-11.1117,1,0.855686,1,1,0,11.1307,0.525803
-11.2422,0.978174,0.855686,2,3,0,11.3057,0.568552
-11.2178,1,0.855686,1,1,0,11.2572,0.56287
-11.9544,0.763149,0.855686,1,3,0,12.9568,0.340019
-11.4901,1,0.855686,2,3,0,11.8706,0.389608
-11.1736,0.944741,0.855686,1,3,0,11.9435,0.550863
-11.8777,0.898935,0.855686,2,3,0,12.1286,0.653075
-11.6847,1,0.855686,1,1,0,11.9115,0.633791
-12.6715,0.593569,0.855686,1,3,0,15.5476,0.288258
-11.8084,1,0.855686,1,1,0,12.5192,0.353498
-11.3985,1,0.855686,2,3,0,11.7302,0.402801
-11.45,0.98972,0.855686,1,1,0,11.4994,0.395171
-11.9993,0.935515,0.855686,2,7,0,12.0831,0.663863
-11.8918,1,0.855686,1,1,0,12.1079,0.654371
-11.1215,0.946203,0.855686,1,3,0,12.3279,0.468852
-11.1055,0.918931,0.855686,2,3,0,11.7385,0.478242
-11.4422,0.937267,0.855686,1,3,0,11.5034,0.396289
-11.3901,0.880906,0.855686,2,7,0,12.3945,0.59588
-12.409,0.89227,0.855686,2,7,0,12.4466,0.305085
-11.4205,0.831281,0.855686,1,3,0,14.1153,0.600534
-11.0962,0.981935,0.855686,1,3,0,11.5568,0.486443
-11.238,0.983822,0.855686,2,3,0,11.24,0.567624
-11.356,0.976172,0.855686,1,1,0,11.3641,0.590362
-11.197,1,0.855686,1,1,0,11.324,0.55753
-12.7603,0.751129,0.855686,1,3,0,13.0282,0.717023
-11.2631,0.986453,0.855686,2,3,0,12.8954,0.573081
-11.2458,1,0.855686,1,1,0,11.287,0.569367
-11.0938,0.99749,0.855686,1,3,0,11.2491,0.510414
-11.4007,0.922642,0.855686,1,3,0,11.5791,0.402474
-11.4361,0.992897,0.855686,1,1,0,11.49,0.397166
-12.6077,0.87793,0.855686,2,7,0,12.6532,0.707826
-11.902,0.936661,0.855686,2,3,0,13.5747,0.655306
-11.8962,1,0.855686,1,1,0,12.0597,0.654775
-11.8502,1,0.855686,1,1,0,12.0256,0.65051
-11.9324,0.984555,0.855686,1,1,0,12.0603,0.658036
-11.6664,0.806741,0.855686,1,3,0,13.9295,0.368213
-11.6991,0.993657,0.855686,1,1,0,11.8058,0.364659
-11.493,0.864106,0.855686,1,3,0,13.0988,0.61077
-11.2351,0.916586,0.855686,2,7,0,12.1169,0.433058
-11.2415,0.99981,0.855686,2,7,0,11.2422,0.568414
-11.295,0.93253,0.855686,1,3,0,11.8063,0.420545
-11.21,0.955422,0.855686,1,3,0,11.7226,0.560924
-11.3241,0.976862,0.855686,1,1,0,11.3288,0.584841
-11.0988,1,0.855686,2,3,0,11.2805,0.483729
-11.1449,0.98352,0.855686,1,3,0,11.207,0.541218
-11.5855,0.946025,0.855686,2,7,0,11.5856,0.37751
-11.0909,0.984459,0.855686,1,3,0,11.7102,0.503968
-11.6916,0.86988,0.855686,1,3,0,11.9217,0.634541
-11.1482,0.995444,0.855686,1,3,0,11.6374,0.542446
-11.1482,0.949191,0.855686,1,3,0,11.5362,0.542446
-11.1632,0.989946,0.855686,2,3,0,11.2566,0.547596
-11.207,0.99097,0.855686,1,1,0,11.2129,0.560151
-11.575,0.874599,0.855686,1,3,0,12.2542,0.378779
-11.3088,1,0.855686,1,1,0,11.5251,0.417941
-11.1044,0.823967,0.855686,2,3,0,12.7972,0.479067
-12.2123,0.873263,0.855686,2,3,0,12.2435,0.680865
-11.983,1,0.855686,1,1,0,12.285,0.662462
-12.479,0.913357,0.855686,1,1,0,12.5427,0.699595
-11.8143,1,0.855686,2,3,0,12.3772,0.647067
-12.3698,0.873002,0.855686,2,3,0,13.3837,0.692221
-11.8049,1,0.855686,2,3,0,12.2953,0.646159
-11.9708,0.969024,0.855686,1,1,0,12.0692,0.66141
-11.9098,1,0.855686,2,7,0,11.9616,0.343986
-11.1073,0.986699,0.855686,1,3,0,11.944,0.476987
-11.1073,0.896242,0.855686,1,3,0,11.6595,0.476987
-11.3545,0.963926,0.855686,2,3,0,11.4283,0.409898
-13.0099,0.827448,0.855686,2,7,0,13.0234,0.730935
-11.4345,1,0.855686,2,7,0,12.7382,0.397402
-11.1603,0.988715,0.855686,2,3,0,11.5468,0.453358
-11.1395,0.981947,0.855686,1,3,0,11.3245,0.539122
-11.4161,0.968418,0.855686,2,7,0,11.4175,0.400125
-11.2569,0.97766,0.855686,2,3,0,11.6714,0.428222
-11.3768,0.975846,0.855686,1,1,0,11.3874,0.406222
-11.0919,0.988252,0.855686,1,3,0,11.4661,0.507013
-11.1157,0.995627,0.855686,1,3,0,11.1191,0.528139
-11.3095,0.899222,0.855686,2,3,0,11.8842,0.417818
-12.8617,0.835971,0.855686,2,7,0,12.8689,0.722836
-12.0439,1,0.855686,1,1,0,12.7453,0.667604
-12.462,0.92679,0.855686,1,1,0,12.548,0.698467
-11.1093,0.976155,0.855686,1,3,0,12.5745,0.524319
-11.1037,1,0.855686,2,3,0,11.1096,0.520425
-11.3149,0.976585,0.855686,2,3,0,11.316,0.416809
-11.1706,0.958373,0.855686,1,3,0,11.6599,0.549962
-11.142,1,0.855686,1,1,0,11.1693,0.540125
-11.1214,0.986904,0.855686,1,3,0,11.2513,0.468892
-11.3572,0.923008,0.855686,1,3,0,11.6318,0.590564
-11.3225,1,0.855686,1,1,0,11.3886,0.584553
-11.7182,0.958366,0.855686,2,7,0,11.7669,0.362629
-11.3759,1,0.855686,1,1,0,11.6549,0.406381
-11.0945,0.994956,0.855686,1,3,0,11.3909,0.488558
-11.1074,0.994619,0.855686,1,3,0,11.131,0.523062
-11.186,0.990679,0.855686,2,7,0,11.1868,0.445498
-11.5679,0.859594,0.855686,1,3,0,12.1848,0.620366
-11.5198,1,0.855686,1,1,0,11.6324,0.614306
-11.2767,0.91516,0.855686,1,3,0,12.2674,0.424124
-11.5039,0.882301,0.855686,1,3,0,12.2919,0.612229
-11.2383,0.925774,0.855686,1,3,0,12.1432,0.432323
-11.1534,1,0.855686,1,1,0,11.2216,0.455688
-11.1225,1,0.855686,1,1,0,11.1483,0.46832
-11.0974,0.995217,0.855686,1,3,0,11.1595,0.5148
-11.0907,0.995296,0.855686,2,3,0,11.1328,0.49682
-11.19,0.97568,0.855686,1,3,0,11.2388,0.555626
-11.1512,0.974759,0.855686,1,3,0,11.4034,0.456475
-11.0926,0.99575,0.855686,1,3,0,11.1823,0.508322
-11.1158,0.99266,0.855686,1,3,0,11.1391,0.471834
-11.1461,0.991732,0.855686,2,3,0,11.1947,0.458333
-11.1323,0.861758,0.855686,2,3,0,12.2503,0.463835
-11.2036,0.983372,0.855686,2,3,0,11.2886,0.440716
-11.983,0.913494,0.855686,2,7,0,11.9851,0.662462
-12.831,0.858122,0.855686,1,1,0,12.8524,0.721096
-12.9154,0.995314,0.855686,2,3,0,13.2159,0.725822
-11.5671,0.96052,0.855686,2,3,0,13.4375,0.620266
-11.4369,1,0.855686,1,1,0,11.5807,0.602954
-11.9115,0.90147,0.855686,2,3,0,12.4922,0.656169
-12.8091,0.836751,0.855686,2,3,0,13.9397,0.719847
-14.0321,0.822669,0.855686,1,1,0,14.0918,0.77735
-13.5555,1,0.855686,1,1,0,14.2588,0.757482
-12.3404,1,0.855686,1,1,0,13.3698,0.690173
-11.1621,0.986162,0.855686,1,3,0,12.3006,0.547228
-11.4013,0.90567,0.855686,1,3,0,11.8254,0.402374
-11.4203,0.996176,0.855686,1,1,0,11.4787,0.399489
-11.1101,0.972936,0.855686,1,3,0,11.627,0.524806
-11.1244,0.999006,0.855686,2,3,0,11.1257,0.532573
-13.8992,0.454615,0.855686,1,3,0,15.81,0.22793
-13.9723,0.989319,0.855686,1,1,0,14.4431,0.225001
-14.3954,0.941479,0.855686,1,1,0,14.7659,0.209128
-12.6044,1,0.855686,2,3,0,14.1102,0.292382
-12.6089,0.999222,0.855686,1,1,0,12.8963,0.292102
-11.1623,0.999812,0.855686,2,3,0,12.5985,0.452692
-11.9419,0.892218,0.855686,2,3,0,12.1821,0.341116
-11.0933,1,0.855686,2,3,0,11.8563,0.490423
-11.0914,1,0.855686,1,1,0,11.0929,0.494386
-11.1347,0.988323,0.855686,1,3,0,11.1631,0.537155
-11.2771,0.9415,0.855686,2,3,0,11.5985,0.424042
-11.2195,1,0.855686,1,1,0,11.2789,0.436738
-11.2507,0.978945,0.855686,2,3,0,11.4538,0.429577
-11.3238,0.985151,0.855686,1,1,0,11.3403,0.415206
-11.4111,0.90122,0.855686,1,3,0,12.2093,0.599128
-11.0999,0.979409,0.855686,1,3,0,11.5664,0.482709
-11.0904,0.999668,0.855686,1,3,0,11.1024,0.500784
-11.2534,0.979293,0.855686,2,3,0,11.269,0.571011
-11.1619,1,0.855686,1,1,0,11.2356,0.547179
-11.2146,0.989153,0.855686,1,1,0,11.2191,0.562065
-11.2971,0.983191,0.855686,1,1,0,11.306,0.579867
-11.0989,0.999192,0.855686,2,3,0,11.3044,0.51636
-11.223,0.96293,0.855686,1,3,0,11.3344,0.435876
-11.1386,0.974792,0.855686,1,3,0,11.4284,0.538789
-12.0056,0.849483,0.855686,1,3,0,12.1573,0.664397
-12.8344,0.861428,0.855686,1,1,0,12.8596,0.721289
-11.8934,1,0.855686,1,1,0,12.6712,0.65452
-12.1708,0.949561,0.855686,1,1,0,12.2601,0.677714
-12.6954,0.910788,0.855686,1,1,0,12.7812,0.713184
-13.2374,0.971253,0.855686,2,3,0,13.3962,0.742581
-13.0036,1,0.855686,1,1,0,13.483,0.730602
-11.0921,1,0.855686,2,3,0,12.7458,0.507347
-11.1248,0.996307,0.855686,2,3,0,11.1251,0.467245
-11.1048,1,0.855686,1,1,0,11.1208,0.478767
-11.1046,0.993946,0.855686,2,7,0,11.1476,0.521124
-11.0904,0.983814,0.855686,2,3,0,11.224,0.500252
-11.2632,0.850817,0.855686,2,3,0,12.2226,0.573098
-11.6223,0.839458,0.855686,1,3,0,12.4834,0.373185
-11.7884,0.968256,0.855686,1,1,0,11.8539,0.355467
-11.0947,0.971229,0.855686,1,3,0,12.0186,0.511617
-11.3456,0.934892,0.855686,1,3,0,11.5024,0.411392
-11.5142,0.86633,0.855686,1,3,0,12.4626,0.613581
-11.6525,0.833218,0.855686,1,3,0,13.0953,0.369758
-12.1342,0.912128,0.855686,1,1,0,12.1562,0.325126
-11.0976,0.979694,0.855686,1,3,0,12.2517,0.484934
-11.0942,0.974943,0.855686,2,3,0,11.2808,0.488997
-11.1077,0.993095,0.855686,2,3,0,11.1464,0.523271
-11.9069,0.847688,0.855686,1,3,0,12.1081,0.65575
-11.8721,1,0.855686,2,7,0,11.9064,0.34744
-11.0907,0.977733,0.855686,1,3,0,12.0606,0.503051
-12.186,0.869008,0.855686,2,3,0,12.2728,0.67888
